brand,name,option,price,rate,발색력,지속력,발림성,type,Closest_Personal_Color,x_coord,y_coord,Image URL,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,recommend_num
토니모리,토니모리 겟잇틴트 시럽스틱,메리레드,18000,4.846153846,2.769230769,2.615384615,3.0,립스틱,Summer Cool,0.93089405,-0.09983298,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/6703431573079771233.png,0.71849404,0.39637787,0.46648804,0.93089405,0.45008351,0.71849404,0
페리페라,페리페라 잉크 글래스팅 립글로스,메이드잇,12000,4.914728682,2.92248062,2.073643411,2.918604651,립글로스,Summer Cool,0.79298174,-0.11620292,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/2768491310168486540.jpg,0.60686586,0.37962977,0.39530833,0.79298174,0.44189854,0.60686586,171
맥,MAC 맥 파우더 키스 리퀴드 립컬러,메이크러브투더카메라,49000,4.84,3.0,2.24,2.96,립틴트,Winter Cool,0.9859174,0.3571646,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/6757340408703050629.jpg,0.4839,0.16854604,0.19630316,0.9859174,0.6785823,0.4839,15
맥,MAC 맥 파우더 키스 리퀴드 립컬러,메이크잇패션,49000,4.869565217,2.869565217,2.434782609,2.869565217,립틴트,Winter Cool,0.9398686,0.38204372,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/3939668203337762054.jpg,0.78164856,0.25375735,0.44439714,0.9398686,0.69102186,0.78164856,20
롬앤,롬앤 글래스팅 워터 글로스,메테오트랙,10900,4.684053517,2.768215513,2.079732417,2.74172844,립글로스,Summer Cool,0.79983245,-0.9644455,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/1228206065835069472.jpg,0.94910179,0.94079256,0.95479962,0.79983245,0.01777725,0.95785962,10096
삐아,삐아 라스트 벨벳 틴트,멜로의정석,11000,4.666666667,2.7,2.633333333,2.666666667,립틴트,Spring Warm,0.04830136,-0.24849302,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/11/8357205523244867399.jpg,0.85099958,0.63254107,0.56380407,0.04830136,0.37575349,0.85099958,3
홀리카홀리카,홀리카홀리카 멜팅 블러 립 팟,멜티,14000,5.0,2.888888889,2.222222222,2.777777778,립밤,Summer Cool,0.96637413,-0.10885872,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/3431988741396543779.jpg,0.90725441,0.50738335,0.58970143,0.96637413,0.44557064,0.90725441,7
에뛰드,에뛰드 디어 달링 마커 틴트,모노플럼,11000,5.0,3.0,2.0,2.0,립틴트,Summer Cool,0.96059421,-0.34092606,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/379849680130717052.png,0.75891822,0.48624323,0.55688942,0.96059421,0.32953697,0.75891822,0
헤라,헤라 루즈 클래시,모던베이지,50000,1.0,3.0,2.0,3.0,립스틱,Spring Warm,0.02240485,-0.36802634,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/3240053068975748568.jpg,0.80857732,0.6135083,0.58187191,0.02240485,0.31598683,0.80857732,0
힌스,힌스 슬림 스틱 멜팅 매트,모멘터리,17000,4.274131274,2.505791506,2.034749035,2.428571429,립스틱,Spring Warm,0.0450103,-0.39436984,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/6131667240995528284.jpg,0.87431295,0.6576049,0.62473537,0.0450103,0.30281508,0.87431295,210
라카,라카 소울 비건 립밤,모브,13000,4.64339909,2.367223065,2.109256449,2.605462822,립밤,Winter Cool,0.96787149,0.08496732,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/5/7760015535164244233.jpg,0.6,0.2745098,0.3372549,0.96787149,0.54248366,0.6,152
토니모리,토니모리 겟잇틴트 워터풀버터,모브가나슈,16000,4.142857143,2.714285714,2.428571429,2.714285714,립틴트,Summer Cool,0.9105345,-0.55427054,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/5426048465838165176.jpg,0.71819763,0.59484306,0.63372493,0.9105345,0.22286473,0.71819763,3
페리페라,페리페라 잉크 무드 글로이 밤,모브다이브,13000,4.97260274,2.936073059,2.029680365,2.776255708,립글로스,Winter Cool,0.95097868,0.06138578,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/3837078231685058457.jpg,0.62178527,0.31227138,0.40363683,0.95097868,0.53069289,0.62178527,156
토니모리,토니모리 겟잇 립 라이너,모브베리,14000,4.888888889,3.0,2.888888889,3.0,립라이너,Spring Warm,0.02430563,-0.58384882,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/2981905815217258323.jpg,0.89968109,0.73221098,0.72275241,0.02430563,0.20807559,0.89968109,7
토니모리,토니모리 겟잇틴트 시럽스틱,모브베일,18000,5.0,2.944444444,2.833333333,2.944444444,립스틱,Summer Cool,0.94362518,-0.11707276,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/903136946428907442.png,0.82548701,0.48987541,0.56305075,0.94362518,0.44146362,0.82548701,2
삐아,삐아 글로우 립 틴트,모브보틀,11000,4.741935484,2.790322581,2.419354839,2.758064516,립틴트,Winter Cool,0.97795861,0.26329318,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/1638946357176604811.jpg,0.54082373,0.20686257,0.2502635,0.97795861,0.63164659,0.54082373,16
토니모리,토니모리 겟잇틴트 워터풀버터,모브브루,16000,4.734432234,2.741758242,2.972527473,2.989010989,립틴트,Summer Cool,0.91718055,-0.54584996,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3187180886999237755.jpg,0.7300439,0.60052793,0.63824212,0.91718055,0.22707502,0.7300439,2469
롬앤,롬앤 제로 매트 립스틱,모브빈즈,12000,4.656686627,2.629540918,2.183233533,2.510578842,립스틱,Winter Cool,0.97156458,-0.02546912,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/475119716932853256.jpg,0.60859046,0.33585194,0.38205245,0.97156458,0.48726544,0.60859046,872
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,모브쇼킹,15000,4.581113801,2.60653753,2.479418886,2.489104116,립틴트,Summer Cool,0.97777117,-0.17956154,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/8006347997522945717.png,0.73278861,0.47354833,0.50706225,0.97777117,0.41021923,0.73278861,778
헤라,헤라 루즈 클래시,모브시크,50000,4.416666667,2.25,2.333333333,2.833333333,립스틱,Summer Cool,0.97424333,-0.34185318,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/212155471858761389.jpg,0.72533854,0.51763966,0.54651058,0.97424333,0.32907341,0.72533854,8
라카,라카 벌키 매트 립스틱,모브젬,16000,4.666666667,2.555555556,2.0,2.444444444,립스틱,Summer Cool,0.98517517,-0.36191596,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/7083898873467692713.jpg,0.54205452,0.40643026,0.4199678,0.98517517,0.31904202,0.54205452,1
페리페라,페리페라 오버 블러 틴트,모브트리밍,12000,4.979220779,2.711688312,2.550649351,2.851948052,립틴트,Summer Cool,0.9771621,-0.14147314,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/1169350798621844513.jpg,0.84006835,0.48454931,0.53348059,0.9771621,0.42926343,0.84006835,148
롬앤,롬앤 글래스팅 멜팅 밤,모브휩,13000,4.652054795,2.668493151,1.943013699,2.55260274,립밤,Summer Cool,0.78411823,-0.24980716,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/4572726851493958128.jpg,0.7587677,0.50890333,0.53936521,0.78411823,0.37509642,0.7587677,806
롬앤,롬앤 블러 퍼지 틴트,모비쉬,13000,4.8207464,2.70966794,2.227446371,2.547751984,립틴트,Winter Cool,0.97566007,-0.05173086,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/8370708297383146435.jpg,0.68899405,0.36875985,0.41566795,0.97566007,0.47413457,0.68899405,453
맥,MAC 맥 파우더 키스 리퀴드 립컬러,모어더미어러,49000,4.857142857,2.857142857,2.357142857,2.785714286,립틴트,Winter Cool,0.95840873,0.14641632,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/7778943672423122763.jpg,0.48350953,0.20969672,0.27417401,0.95840873,0.57320816,0.48350953,13
삐아,삐아 라스트 벨벳 틴트,무드갑,11000,4.698113208,2.811320755,2.622641509,2.79245283,립틴트,Spring Warm,0.02958821,-0.07405384,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/11/2464172670675357350.jpg,0.83274527,0.52608213,0.4877408,0.02958821,0.46297308,0.83274527,9
헤라,헤라 센슈얼 누드 밤,무디,40000,4.676470588,2.676470588,2.191176471,2.75,립밤,Spring Warm,0.02456239,-0.1176783,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/5700774928405054825.jpg,0.95595818,0.60723827,0.54551851,0.02456239,0.44116085,0.95595818,9
페리페라,페리페라 잉크 더 에어리 벨벳,물복피치,10000,4.413793103,2.600985222,2.325123153,2.620689655,립틴트,Summer Cool,0.96384341,-0.27195958,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/5/6424142393035261622.png,0.9322227,0.59410981,0.66283566,0.96384341,0.36402021,0.9322227,366
어뮤즈,어뮤즈 듀 밤,물장미,20000,4.648868778,2.484162896,2.126696833,2.786425339,립밤,Winter Cool,0.9764051,0.01562238,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/8/7156597397572184316.jpg,0.80931227,0.39884735,0.45693757,0.9764051,0.50781119,0.80931227,833
홀리카홀리카,홀리카홀리카 멜팅 블러 립 팟,뮤브,14000,4.889018692,2.765186916,2.486565421,2.726635514,립밤,Winter Cool,0.98660023,0.05012016,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/4161000493753233416.jpg,0.70207877,0.34934283,0.37761572,0.98660023,0.52506008,0.70207877,795
헤라,헤라 센슈얼 누드 밤,뮤트핑크,40000,4.82173913,2.67826087,2.286956522,2.752173913,립밤,Summer Cool,0.97264068,-0.36927928,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/1737854509763219186.jpg,0.89004611,0.62578802,0.67157729,0.97264068,0.31536036,0.89004611,99
롬앤,롬앤 제로 매트 립스틱,미드나잇,12000,4.739361702,2.675531915,2.244680851,2.473404255,립스틱,Winter Cool,0.97779967,0.47277426,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4343050221962458020.jpg,0.43979854,0.1165862,0.15977474,0.97779967,0.73638713,0.43979854,103
라카,라카 본딩 글로우 립스틱,미로,16000,4.744014733,2.644567219,2.158379374,2.751381215,립스틱,Winter Cool,0.99242509,0.07652316,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/771795119646042873.jpg,0.74194531,0.34917069,0.36696094,0.99242509,0.53826158,0.74194531,635
페리페라,페리페라 잉크 더 에어리 벨벳,미모열일,10000,4.821577847,2.820794148,2.5276907,2.646029258,립틴트,Winter Cool,0.95314061,0.25311122,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/5/7993979300593420388.png,0.9295435,0.34903591,0.50194821,0.95314061,0.62655561,0.9295435,2787
맥,MAC 락드 키스 24아워 립스틱,미스치프,52000,4.8,2.7,2.7,2.5,립스틱,Spring Warm,0.21772501,-0.26434978,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/9/4533107232752407603.jpg,0.72008098,0.51223024,0.49598107,0.21772501,0.36782511,0.72008098,16
라카,라카 팝핑 벌룬 틴트,바운시,15000,4.466666667,2.666666667,2.6,2.333333333,립틴트,Summer Cool,0.79739381,-0.3041655,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1904468282742019951.jpg,0.94243147,0.62235678,0.63505506,0.79739381,0.34791725,0.94243147,28
맥,MAC 글로우 플레이 텐더토크 립 밤,바이브,38000,4.0,3.0,3.0,3.0,립밤,Summer Cool,0.59793386,-0.62155692,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/3540881358823559052.jpg,0.58554958,0.61497296,0.64633968,0.59793386,0.18922154,0.64633968,0
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,바이빈,14000,4.964285714,2.75,2.428571429,2.964285714,립틴트,Summer Cool,0.93953189,-0.1899907,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/3304201204020711198.jpg,0.89576721,0.54159745,0.66314559,0.93953189,0.40500465,0.89576721,19
토니모리,토니모리 겟잇틴트 글레이즈밤,박하사탕,18000,4.883495146,2.631067961,2.495145631,2.699029126,립밤,Summer Cool,0.7610755,-0.7387421,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/5824751101110049910.jpg,0.84852088,0.77404345,0.82715658,0.7610755,0.13062895,0.86662988,12
롬앤,롬앤 블러 퍼지 틴트,배드베리,13000,4.754098361,2.675644028,2.347775176,2.6264637,립틴트,Winter Cool,0.97620585,0.06606704,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/140532276829110110.jpg,0.55888309,0.2610691,0.30358685,0.97620585,0.53303352,0.55888309,220
맥,MAC 글로우 플레이 텐더토크 립 밤,밴터,38000,5.0,3.0,2.666666667,3.0,립밤,Summer Cool,0.67264099,-0.51129978,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/5328118590581809355.jpg,0.69879475,0.58568816,0.62734279,0.67264099,0.24435011,0.74244677,4
삐아,삐아 글로우 립 틴트,뱅쇼보틀,11000,4.941176471,2.764705882,2.470588235,2.647058824,립틴트,Winter Cool,0.97183306,0.64490168,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/8738569461411131740.jpg,0.54616391,0.10489488,0.17587094,0.97183306,0.82245084,0.54616391,9
맥,MAC 맥 파우더 키스 리퀴드 립컬러,버닝러브,49000,4.983552632,2.934210526,2.467105263,2.855263158,립틴트,Winter Cool,0.962362,0.30523006,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/3941504190049307046.jpg,0.57318888,0.22455123,0.30677807,0.962362,0.65261503,0.57318888,114
3CE,3CE 캐시미어 허그 립스틱,버디,22000,4.894736842,2.789473684,2.631578947,2.789473684,립스틱,Spring Warm,0.21033486,-0.25505294,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2335335440753020943.png,0.84169549,0.57455391,0.56063504,0.21033486,0.37247353,0.84169549,16
페리페라,페리페라 하트 잼 글로우 립,버찌스무디,11000,4.632183908,2.459770115,2.068965517,2.620689655,립스틱,Winter Cool,0.97106271,-0.03896998,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/9198316564358173583.jpg,0.6932478,0.36622549,0.42834975,0.97106271,0.48051501,0.6932478,114
롬앤,롬앤 글래스팅 멜팅 밤,버피코랄,13000,4.69266055,2.504587156,2.087155963,2.614678899,립밤,Spring Warm,0.03816986,-0.19102194,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5495643025512437472.jpg,0.83178209,0.58140542,0.50789125,0.03816986,0.40448903,0.83178209,86
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,번트로즈쇼킹,15000,4.836734694,2.87755102,2.857142857,2.836734694,립틴트,Winter Cool,0.99028743,0.19024336,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/1016991110269233552.png,0.74346605,0.36030454,0.38270394,0.99028743,0.59512168,0.74346605,69
라카,라카 소울 비건 립밤,베리,13000,4.691415313,2.730858469,2.238979118,2.642691415,립밤,Winter Cool,0.99826389,0.39130434,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/5/6151482990762420072.jpg,0.54117647,0.16470588,0.16862745,0.99826389,0.69565217,0.54117647,99
삐아,삐아 오버 글레이즈 스틱,베리글레이즈,14000,4.756097561,2.682926829,2.341463415,2.756097561,립글로스,Summer Cool,0.9698936,-0.12910928,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/1907890468626869448.jpg,0.8941402,0.51515324,0.58307871,0.9698936,0.43544536,0.8941402,43
롬앤,롬앤 듀이풀 워터 틴트,베리디바인,13000,4.748792271,2.70531401,2.362318841,2.724637681,립틴트,Winter Cool,0.9342129,0.01903498,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/6093139865908402523.jpg,0.66251463,0.38044746,0.4770255,0.9342129,0.50951749,0.66251463,96
페리페라,페리페라 하트 잼 글로우 립,베리밀크티,11000,4.318681319,2.362637363,1.989010989,2.472527473,립스틱,Summer Cool,0.95553418,-0.21134318,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/1817338935304161085.jpg,0.98473617,0.59916296,0.68362235,0.95553418,0.39432841,0.98473617,98
토니모리,토니모리 겟잇틴트 워터풀버터,베리슈,16000,4.330541237,2.534149485,1.978737113,2.666237113,립틴트,Summer Cool,0.93499356,-0.40636482,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/6757055406379471179.jpg,0.79665508,0.5884708,0.64200279,0.93499356,0.29681759,0.79665508,5466
롬앤,롬앤 글래스팅 멜팅 밤,베리인블랙,13000,4.557245797,2.521216974,2.341072858,2.680544436,립밤,Winter Cool,0.92529511,-0.08130172,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/8091328062942276767.jpg,0.41204262,0.21994069,0.3003672,0.92529511,0.45934914,0.41204262,535
페리페라,페리페라 하트 잼 글로우 립,베리콕,11000,4.666666667,2.523809524,2.126984127,2.587301587,립스틱,Summer Cool,0.968275,-0.05009984,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/5928606425005209221.jpg,0.96304925,0.5150684,0.60948706,0.968275,0.47495008,0.96304925,36
토니모리,토니모리 겟잇틴트 글레이즈밤,베리플럼,18000,4.825657895,2.756578947,2.391447368,2.9375,립밤,Spring Warm,0.04020268,-0.68902316,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/2547246915467645761.jpg,0.72780672,0.65200405,0.63340951,0.04020268,0.15548842,0.72780672,1309
롬앤,롬앤 블러 퍼지 틴트,베리피즈,13000,4.635294118,2.520588235,2.279411765,2.502941176,립틴트,Winter Cool,0.96726812,0.18727704,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2910919794752418885.JPG,0.94993018,0.3863674,0.49707313,0.96726812,0.59363852,0.94993018,140
라카,라카 벌키 매트 립스틱,베베아몬드,16000,4.666666667,2.266666667,2.066666667,2.533333333,립스틱,Autumn Warm,0.02355815,-0.32801212,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/5080192534391884636.jpg,0.55659241,0.42687518,0.40767226,0.02355815,0.33599394,0.55659241,9
